Year	Location	Longitude	Latitude	CitationCount
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	2
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	2
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	149
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	3
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	2
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	2
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	29
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	59
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	2
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	1
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	0
2011	"Denver, CO"	-104.989174	39.73715	1
2009	"Minneapolis, MN"	-93.26494	44.97902	19
2009	"Minneapolis, MN"	-93.26494	44.97902	15
2009	"Minneapolis, MN"	-93.26494	44.97902	4
2009	"Minneapolis, MN"	-93.26494	44.97902	19
2009	"Minneapolis, MN"	-93.26494	44.97902	17
2009	"Minneapolis, MN"	-93.26494	44.97902	30
2009	"Minneapolis, MN"	-93.26494	44.97902	3
2009	"Minneapolis, MN"	-93.26494	44.97902	6
2009	"Minneapolis, MN"	-93.26494	44.97902	12
2009	"Minneapolis, MN"	-93.26494	44.97902	3
2009	"Minneapolis, MN"	-93.26494	44.97902	9
2009	"Minneapolis, MN"	-93.26494	44.97902	49
2009	"Minneapolis, MN"	-93.26494	44.97902	4
2009	"Minneapolis, MN"	-93.26494	44.97902	6
2009	"Minneapolis, MN"	-93.26494	44.97902	9
2009	"Minneapolis, MN"	-93.26494	44.97902	10
2009	"Minneapolis, MN"	-93.26494	44.97902	1
2009	"Minneapolis, MN"	-93.26494	44.97902	2
2009	"Minneapolis, MN"	-93.26494	44.97902	0
2009	"Minneapolis, MN"	-93.26494	44.97902	0
2009	"Minneapolis, MN"	-93.26494	44.97902	13
2009	"Minneapolis, MN"	-93.26494	44.97902	14
2009	"Minneapolis, MN"	-93.26494	44.97902	6
2009	"Minneapolis, MN"	-93.26494	44.97902	11
2009	"Minneapolis, MN"	-93.26494	44.97902	16
2009	"Minneapolis, MN"	-93.26494	44.97902	31
2009	"Minneapolis, MN"	-93.26494	44.97902	2
2009	"Minneapolis, MN"	-93.26494	44.97902	12
2009	"Minneapolis, MN"	-93.26494	44.97902	37
2009	"Minneapolis, MN"	-93.26494	44.97902	11
2009	"Minneapolis, MN"	-93.26494	44.97902	10
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	4
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	4
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	4
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
